080101 N- ----NSM- N-NSM Παῦλος Παῦλος Παῦλος Παῦλος
080108 N- ----ASF- N-ASF δύναμιν δύναμιν δύναμιν δύναμις
080108 V- 1API-P-- V-API-1P ἐβαρήθημεν⸃, ἐβαρήθημεν ἐβαρήθημεν βαρέω
080108 C- -------- CONJ ὥστε ὥστε ὥστε ὥστε
080108 V- -APN---- V-APN ἐξαπορηθῆναι ἐξαπορηθῆναι ἐξαπορηθῆναι ἐξαπορέομαι
080108 RP ----AP-- P-1AP ἡμᾶς ἡμᾶς ἡμᾶς ἐγώ
080108 D- -------- CONJ καὶ καὶ καί καί
080108 RA ----GSN- T-GSN τοῦ τοῦ τοῦ ὁ
080108 V- -PAN---- V-PAN ζῆν· ζῆν ζῆν ζάω
080109 C- -------- CONJ ἀλλὰ ἀλλὰ ἀλλά ἀλλά
080109 RP ----NPM- P-NPM αὐτοὶ αὐτοὶ αὐτοί αὐτός
080109 P- -------- PREP ἐν ἐν ἐν ἐν
080109 RP ----DPM- F-1DPM ἑαυτοῖς ἑαυτοῖς ἑαυτοῖς ἑαυτοῦ
080109 RA ----ASN- T-ASN τὸ τὸ τό ὁ
080109 N- ----ASN- N-ASN ἀπόκριμα ἀπόκριμα ἀπόκριμα ἀπόκριμα
080109 RA ----GSM- T-GSM τοῦ τοῦ τοῦ ὁ
080109 N- ----GSM- N-GSM θανάτου θανάτου θανάτου θάνατος
080109 V- 1XAI-P-- V-RAI-1P ἐσχήκαμεν, ἐσχήκαμεν ἐσχήκαμεν ἔχω
080109 C- -------- CONJ ἵνα ἵνα ἵνα ἵνα
080109 D- -------- PRT-N μὴ μὴ μή μή
080109 V- -XAPNPM- V-2RAP-NPM πεποιθότες πεποιθότες πεποιθότες πείθω
080109 V- 1PAS-P-- V-PAS-1P ὦμεν ὦμεν ὦμεν εἰμί
080109 P- -------- PREP ἐφ’ ἐφ’ ἐπί ἐπί
080109 RP ----DPM- F-1DPM ἑαυτοῖς ἑαυτοῖς ἑαυτοῖς ἑαυτοῦ
080109 C- -------- CONJ ἀλλ’ ἀλλ’ ἀλλά ἀλλά
080109 P- -------- PREP ἐπὶ ἐπὶ ἐπί ἐπί
080109 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
080109 N- ----DSM- N-DSM θεῷ θεῷ θεῷ θεός
080109 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
080109 V- -PAPDSM- V-PAP-DSM ἐγείροντι ἐγείροντι ἐγείροντι ἐγείρω
080109 RA ----APM- T-APM τοὺς τοὺς τούς ὁ
080109 A- ----APM- A-APM νεκρούς· νεκρούς νεκρούς νεκρός
080110 RR ----NSM- R-NSM ὃς ὃς ὅς ὅς
080110 P- -------- PREP ἐκ ἐκ ἐκ ἐκ
080110 RD ----GSM- D-GSM τηλικούτου τηλικούτου τηλικούτου τηλικοῦτος
080110 N- ----GSM- N-GSM θανάτου θανάτου θανάτου θάνατος
080110 V- 3AMI-S-- V-ANI-3S ἐρρύσατο ἐρρύσατο ἐρρύσατο ῥύομαι
080110 RP ----AP-- P-1AP ἡμᾶς ἡμᾶς ἡμᾶς ἐγώ
080110 C- -------- CONJ καὶ καὶ καί καί
080110 V- 3FMI-S-- V-FDI-3S ⸀ῥύσεται, ῥύσεται ῥύσεται ῥύομαι
080110 P- -------- PREP εἰς εἰς εἰς εἰς
080110 RR ----ASM- R-ASM ὃν ὃν ὅν ὅς
080110 V- 1XAI-P-- V-RAI-1P ἠλπίκαμεν ἠλπίκαμεν ἠλπίκαμεν ἐλπίζω
080110 C- -------- CONJ ὅτι ὅτι ὅτι ὅτι
080110 D- -------- CONJ καὶ καὶ καί καί
080110 D- -------- ADV ἔτι ἔτι ἔτι ἔτι
080110 V- 3FMI-S-- V-FDI-3S ῥύσεται, ῥύσεται ῥύσεται ῥύομαι
080111 V- -PAPGPM- V-PAP-GPM συνυπουργούντων συνυπουργούντων συνυπουργούντων συνυπουργέω
080111 D- -------- CONJ καὶ καὶ καί καί
080111 RP ----GP-- P-2GP ὑμῶν ὑμῶν ὑμῶν σύ
080111 P- -------- PREP ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
080111 RP ----GP-- P-1GP ἡμῶν ἡμῶν ἡμῶν ἐγώ
080111 RA ----DSF- T-DSF τῇ τῇ τῇ ὁ
080111 N- ----DSF- N-DSF δεήσει, δεήσει δεήσει δέησις
080111 C- -------- CONJ ἵνα ἵνα ἵνα ἵνα
080111 P- -------- PREP ἐκ ἐκ ἐκ ἐκ
080111 A- ----GPN- A-GPN πολλῶν πολλῶν πολλῶν πολύς
080111 N- ----GPN- N-GPN προσώπων προσώπων προσώπων πρόσωπον
080111 RA ----NSN- T-NSN τὸ τὸ τό ὁ
080111 P- -------- PREP εἰς εἰς εἰς εἰς
080111 RP ----AP-- P-1AP ἡμᾶς ἡμᾶς ἡμᾶς ἐγώ
080111 N- ----NSN- N-NSN χάρισμα χάρισμα χάρισμα χάρισμα
080111 P- -------- PREP διὰ διὰ διά διά
080111 A- ----GPM- A-GPM πολλῶν πολλῶν πολλῶν πολύς
080111 V- 3APS-S-- V-APS-3S εὐχαριστηθῇ εὐχαριστηθῇ εὐχαριστηθῇ εὐχαριστέω
080111 P- -------- PREP ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
080111 RP ----GP-- P-1GP ⸀ἡμῶν. ἡμῶν ἡμῶν ἐγώ
080112 RA ----NSF- T-NSF Ἡ Ἡ ἡ ὁ
080112 C- -------- CONJ γὰρ γὰρ γάρ γάρ
080112 N- ----NSF- N-NSF καύχησις καύχησις καύχησις καύχησις
080112 RP ----GP-- P-1GP ἡμῶν ἡμῶν ἡμῶν ἐγώ
080112 RD ----NSF- D-NSF αὕτη αὕτη αὕτη οὗτος
080112 V- 3PAI-S-- V-PAI-3S ἐστίν, ἐστίν ἐστί(ν) εἰμί
080112 RA ----NSN- T-NSN τὸ τὸ τό ὁ
080112 N- ----NSN- N-NSN μαρτύριον μαρτύριον μαρτύριον μαρτύριον
080112 RA ----GSF- T-GSF τῆς τῆς τῆς ὁ
080112 N- ----GSF- N-GSF συνειδήσεως συνειδήσεως συνειδήσεως συνείδησις
080112 RP ----GP-- P-1GP ἡμῶν, ἡμῶν ἡμῶν ἐγώ
080112 C- -------- CONJ ὅτι ὅτι ὅτι ὅτι
080112 P- -------- PREP ἐν ἐν ἐν ἐν
080112 N- ----DSF- N-DSF ⸀ἁγιότητι ἁγιότητι ἁγιότητι ἁγιότης
080112 C- -------- CONJ καὶ καὶ καί καί
080112 N- ----DSF- N-DSF εἰλικρινείᾳ εἰλικρινείᾳ εἰλικρινείᾳ εἰλικρίνεια
080112 RA ----GSM- T-GSM ⸀τοῦ τοῦ τοῦ ὁ
080112 N- ----GSM- N-GSM θεοῦ, θεοῦ θεοῦ θεός
080112 D- -------- PRT-N ⸀οὐκ οὐκ οὐ οὐ
080112 P- -------- PREP ἐν ἐν ἐν ἐν
080112 N- ----DSF- N-DSF σοφίᾳ σοφίᾳ σοφίᾳ σοφία
080112 A- ----DSF- A-DSF σαρκικῇ σαρκικῇ σαρκικῇ σαρκικός
080112 C- -------- CONJ ἀλλ’ ἀλλ’ ἀλλά ἀλλά
080112 P- -------- PREP ἐν ἐν ἐν ἐν
080112 N- ----DSF- N-DSF χάριτι χάριτι χάριτι χάρις
080112 N- ----GSM- N-GSM θεοῦ, θεοῦ θεοῦ θεός
080112 V- 1API-P-- V-2API-1P ἀνεστράφημεν ἀνεστράφημεν ἀνεστράφημεν ἀναστρέφω
080112 P- -------- PREP ἐν ἐν ἐν ἐν
080112 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
080112 N- ----DSM- N-DSM κόσμῳ, κόσμῳ κόσμῳ κόσμος
080112 D- -------- ADV-C περισσοτέρως περισσοτέρως περισσοτέρως περισσοτέρως
080112 C- -------- CONJ δὲ δὲ δέ δέ
080112 P- -------- PREP πρὸς πρὸς πρός πρός
080112 RP ----AP-- P-2AP ὑμᾶς· ὑμᾶς ὑμᾶς σύ
080113 D- -------- PRT-N οὐ οὐ οὐ οὐ
080113 C- -------- CONJ γὰρ γὰρ γάρ γάρ
080113 A- ----APN- A-APN ἄλλα ἄλλα ἄλλα ἄλλος
080113 V- 1PAI-P-- V-PAI-1P γράφομεν γράφομεν γράφομεν γράφω
080113 RP ----DP-- P-2DP ὑμῖν ὑμῖν ὑμῖν σύ
080113 C- -------- CONJ ἀλλ’ ἀλλ’ ἀλλά ἀλλά
080113 C- -------- PRT ἢ ἢ ἤ ἤ
080113 RR ----APN- R-APN ἃ ἃ ἅ ὅς
080113 V- 2PAI-P-- V-PAI-2P ἀναγινώσκετε ἀναγινώσκετε ἀναγινώσκετε ἀναγινώσκω
080113 C- -------- PRT ἢ ἢ ἤ ἤ
080113 D- -------- CONJ καὶ καὶ καί καί
080113 V- 2PAI-P-- V-PAI-2P ἐπιγινώσκετε, ἐπιγινώσκετε ἐπιγινώσκετε ἐπιγινώσκω
080113 V- 1PAI-S-- V-PAI-1S ἐλπίζω ἐλπίζω ἐλπίζω ἐλπίζω
080113 C- -------- CONJ δὲ δὲ δέ δέ
080113 C- -------- CONJ ⸀ὅτι ὅτι ὅτι ὅτι
080113 P- -------- ADV ἕως ἕως ἕως ἕως
080113 N- ----GSN- N-GSN τέλους τέλους τέλους τέλος
080113 V- 2FMI-P-- V-FDI-2P ἐπιγνώσεσθε, ἐπιγνώσεσθε ἐπιγνώσεσθε ἐπιγινώσκω
080114 C- -------- ADV καθὼς καθὼς καθώς καθώς
080114 D- -------- CONJ καὶ καὶ καί καί
080114 V- 2AAI-P-- V-2AAI-2P ἐπέγνωτε ἐπέγνωτε ἐπέγνωτε ἐπιγινώσκω
080114 RP ----AP-- P-1AP ἡμᾶς ἡμᾶς ἡμᾶς ἐγώ
080114 P- -------- PREP ἀπὸ ἀπὸ ἀπό ἀπό
080114 N- ----GSN- N-GSN μέρους, μέρους μέρους μέρος
080114 C- -------- CONJ ὅτι ὅτι ὅτι ὅτι
080114 N- ----NSN- N-NSN καύχημα καύχημα καύχημα καύχημα
080114 RP ----GP-- P-2GP ὑμῶν ὑμῶν ὑμῶν σύ
080114 V- 1PAI-P-- V-PAI-1P ἐσμεν ἐσμεν ἐσμέν εἰμί
080114 C- -------- ADV καθάπερ καθάπερ καθάπερ καθάπερ
080114 D- -------- CONJ καὶ καὶ καί καί
080114 RP ----NP-- P-2NP ὑμεῖς ὑμεῖς ὑμεῖς σύ
080114 RP ----GP-- P-1GP ἡμῶν ἡμῶν ἡμῶν ἐγώ
080114 P- -------- PREP ἐν ἐν ἐν ἐν
080114 RA ----DSF- T-DSF τῇ τῇ τῇ ὁ
080114 N- ----DSF- N-DSF ἡμέρᾳ ἡμέρᾳ ἡμέρᾳ ἡμέρα
080114 RA ----GSM- T-GSM τοῦ τοῦ τοῦ ὁ
080114 N- ----GSM- N-GSM κυρίου κυρίου κυρίου κύριος
080114 RP ----GP-- P-1GP ⸀ἡμῶν ἡμῶν ἡμῶν ἐγώ
080114 N- ----GSM- N-GSM Ἰησοῦ. Ἰησοῦ Ἰησοῦ Ἰησοῦς
080115 C- -------- CONJ Καὶ Καὶ καί καί
080115 RD ----DSF- D-DSF ταύτῃ ταύτῃ ταύτῃ οὗτος
080115 RA ----DSF- T-DSF τῇ τῇ τῇ ὁ
080115 N- ----DSF- N-DSF πεποιθήσει πεποιθήσει πεποιθήσει πεποίθησις
080115 V- 1IMI-S-- V-INI-1S ἐβουλόμην ἐβουλόμην ἐβουλόμην βούλομαι
080115 A- ----ASNC ADV-C@ ⸂πρότερον πρότερον πρότερον πρότερος
080115 P- -------- PREP πρὸς πρὸς πρός πρός
080115 RP ----AP-- P-2AP ὑμᾶς ὑμᾶς ὑμᾶς σύ
080115 V- -AAN---- V-2AAN ἐλθεῖν⸃, ἐλθεῖν ἐλθεῖν ἔρχομαι
080115 C- -------- CONJ ἵνα ἵνα ἵνα ἵνα
080115 A- ----ASF- A-ASF δευτέραν δευτέραν δευτέραν δεύτερος
080115 N- ----ASF- N-ASF ⸀χάριν χάριν χάριν χάρις
080115 V- 2AAS-P-- V-2AAS-2P ⸀σχῆτε, σχῆτε σχῆτε ἔχω
080116 C- -------- CONJ καὶ καὶ καί καί
080116 P- -------- PREP δι’ δι’ διά διά
080116 RP ----GP-- P-2GP ὑμῶν ὑμῶν ὑμῶν σύ
080116 V- -AAN---- V-2AAN διελθεῖν διελθεῖν διελθεῖν διέρχομαι
080116 P- -------- PREP εἰς εἰς εἰς εἰς
080116 N- ----ASF- N-ASF Μακεδονίαν, Μακεδονίαν Μακεδονίαν Μακεδονία
080116 C- -------- CONJ καὶ καὶ καί καί
080116 D- -------- ADV πάλιν πάλιν πάλιν πάλιν
080116 P- -------- PREP ἀπὸ ἀπὸ ἀπό ἀπό
080116 N- ----GSF- N-GSF Μακεδονίας Μακεδονίας Μακεδονίας Μακεδονία
080116 V- -AAN---- V-2AAN ἐλθεῖν ἐλθεῖν ἐλθεῖν ἔρχομαι
080116 P- -------- PREP πρὸς πρὸς πρός πρός
080116 RP ----AP-- P-2AP ὑμᾶς ὑμᾶς ὑμᾶς σύ
080116 C- -------- CONJ καὶ καὶ καί καί
080116 P- -------- PREP ὑφ’ ὑφ’ ὑπό ὑπό
080116 RP ----GP-- P-2GP ὑμῶν ὑμῶν ὑμῶν σύ
080116 V- -APN---- V-APN προπεμφθῆναι προπεμφθῆναι προπεμφθῆναι προπέμπω
080116 P- -------- PREP εἰς εἰς εἰς εἰς
080116 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
080116 N- ----ASF- N-ASF Ἰουδαίαν. Ἰουδαίαν Ἰουδαίαν Ἰουδαία
080117 RD ----ASN- D-ASN τοῦτο τοῦτο τοῦτο οὗτος
080117 C- -------- CONJ οὖν οὖν οὖν οὖν
080117 V- -PMPNSM- V-PNP-NSM ⸀βουλόμενος βουλόμενος βουλόμενος βούλομαι
080117 X- -------- PRT-I μήτι μήτι μήτι μήτι
080117 C- -------- PRT-I ἄρα ἄρα ἄρα ἄρα
080117 RA ----DSF- T-DSF τῇ τῇ τῇ ὁ
080117 N- ----DSF- N-DSF ἐλαφρίᾳ ἐλαφρίᾳ ἐλαφρίᾳ ἐλαφρία
080117 V- 1AMI-S-- V-ADI-1S ἐχρησάμην; ἐχρησάμην ἐχρησάμην χράομαι
080117 C- -------- PRT ἢ ἢ ἤ ἤ
080117 RR ----APN- R-APN ἃ ἃ ἅ ὅς
080117 V- 1PMI-S-- V-PNI-1S βουλεύομαι βουλεύομαι βουλεύομαι βουλεύομαι
080117 P- -------- PREP κατὰ κατὰ κατά κατά
080117 N- ----ASF- N-ASF σάρκα σάρκα σάρκα σάρξ
